SRRecordID,ServiceRequestNum,SRType,MethodReceived,CreatedDate,SRStatus,StatusDate,DueDate,CloseDate,Agency,LastActivity,LastActivityDate,Outcome,Address,ZipCode,Neighborhood,CouncilDistrict,PoliceDistrict,PolicePost,Latitude,Longitude,GeoLocation,NeedsSync,IsDeleted,HashedRecord,ESRI_OID,x,y
500VO00000b5wHXYAY,25-00403656,ECC-Information Request,Phone,5/14/2025 2:21:18 PM,Closed,5/14/2025 2:21:19 PM,5/14/2025 10:21:18 AM,5/14/2025 2:21:19 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],19123
500VO00000b5Wi0YAE,25-00402963,HCD-Sanitation Property,Phone,5/14/2025 12:48:10 PM,Closed,5/16/2025 3:40:00 PM,5/24/2025 12:48:09 PM,5/16/2025 3:40:00 PM,Housing                                           ,Service Response,5/16/2025 3:40:00 PM,Work completed,"303 S STRICKER ST, Baltimore City, 21223",21223,Mount Clare,9,Southwestern,833,39.284303987593553,-76.640552661357177,"(39.284303987593553, -76.640552661357177)",1,0,System.Byte[],19124,-76.64055266,39.2843039900001
500VO00000b5Wi2YAE,25-00403064,SW-Rat Rubout Proactive,System,5/14/2025 1:06:01 PM,Closed,5/14/2025 1:06:06 PM,5/21/2025 1:06:01 PM,5/14/2025 1:06:06 PM,Solid Waste                                       ,Service Response,5/14/2025 1:06:06 PM,Work completed,"2331 ANOKA AVE, Baltimore City, 21215",21215,Liberty Square,7,Northern,531,39.320844418005066,-76.656518574395136,"(39.320844418005066, -76.656518574395136)",1,0,System.Byte[],19125,-76.6565185699999,39.3208444200001
500VO00000b5wiqYAA,25-00403070,SW-Rat Rubout Proactive,System,5/14/2025 1:07:43 PM,Closed,5/14/2025 1:07:48 PM,5/21/2025 1:07:43 PM,5/14/2025 1:07:48 PM,Solid Waste                                       ,Service Response,5/14/2025 1:07:48 PM,Work completed,"2300 ANOKA AVE, Baltimore City, 21215",21215,Liberty Square,7,Northern,531,39.321672898378374,-76.655761993410792,"(39.321672898378374, -76.655761993410792)",1,0,System.Byte[],19126,-76.65576199,39.3216729000001
500VO00000b5wKhYAI,25-00403430,SW-HGW,API,5/14/2025 1:48:39 PM,Closed,6/11/2025 2:31:02 PM,6/25/2025 1:48:39 PM,6/11/2025 2:31:02 PM,Solid Waste                                       ,Service Response,6/11/2025 2:31:02 PM,Your issue has been reviewed and is considered closed,"900 N FRANKLINTOWN RD, Baltimore City, 21216",21216,Franklintown Road,9,Western,723,39.297425263285596,-76.667429059060140,"(39.297425263285596, -76.667429059060140)",1,0,System.Byte[],19127,-76.66742906,39.2974252600001
500VO00000b5wkXYAQ,25-00403501,TTR-Abandoned Vehicle Turn-in Program,Phone,5/14/2025 1:55:03 PM,Closed,5/14/2025 4:00:21 PM,5/22/2025 1:55:02 PM,5/14/2025 4:00:21 PM,Transportation                                    ,Service Response,5/14/2025 4:00:21 PM,Your issue has been reviewed and is considered closed,"1110 BEAUMONT AVE, Baltimore City, 21212",21212,Kenilworth Park,4,Northeastern,412,39.351004303904006,-76.599150570336207,"(39.351004303904006, -76.599150570336207)",1,0,System.Byte[],19128,-76.5991505699999,39.3510043000001
500VO00000b5wNsYAI,25-00403000,ECC-Information Request,Phone,5/14/2025 12:55:23 PM,Closed,5/14/2025 12:55:34 PM,5/14/2025 8:55:23 AM,5/14/2025 12:55:24 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],19129
500VO00000b5wRAYAY,25-00403381,SW-Rat Rubout Proactive,System,5/14/2025 1:44:24 PM,Closed,5/14/2025 1:44:29 PM,5/21/2025 1:44:24 PM,5/14/2025 1:44:29 PM,Solid Waste                                       ,Service Response,5/14/2025 1:44:29 PM,Work completed,"3635 MALDEN AVE, Baltimore City, 21211",21211,Woodberry,7,Northern,535,39.332562920368574,-76.650827964401344,"(39.332562920368574, -76.650827964401344)",1,0,System.Byte[],19130,-76.65082796,39.33256292
500VO00000b5WrlYAE,25-00403112,SW-Rat Rubout Proactive,System,5/14/2025 1:11:56 PM,Closed,5/14/2025 1:12:01 PM,5/21/2025 1:11:55 PM,5/14/2025 1:12:01 PM,Solid Waste                                       ,Service Response,5/14/2025 1:12:01 PM,Work completed,"2334 ANOKA AVE, Baltimore City, 21215",21215,Liberty Square,7,Northern,531,39.321162178487114,-76.656898498149204,"(39.321162178487114, -76.656898498149204)",1,0,System.Byte[],19131,-76.6568985,39.32116218
500VO00000b5wSkYAI,25-00403342,SW-Rat Rubout Proactive,System,5/14/2025 1:40:43 PM,Closed,5/14/2025 1:40:48 PM,5/21/2025 1:40:43 PM,5/14/2025 1:40:48 PM,Solid Waste                                       ,Service Response,5/14/2025 1:40:48 PM,Work completed,"3653 MALDEN AVE, Baltimore City, 21211",21211,Woodberry,7,Northern,535,39.332883070047920,-76.650987775767177,"(39.332883070047920, -76.650987775767177)",1,0,System.Byte[],19133,-76.65098778,39.33288307
500VO00000b5wUJYAY,25-00403214,SW-Rat Rubout Proactive,System,5/14/2025 1:21:16 PM,Closed,5/14/2025 1:21:23 PM,5/21/2025 1:21:16 PM,5/14/2025 1:21:23 PM,Solid Waste                                       ,Service Response,5/14/2025 1:21:23 PM,Work completed,"143 N LUZERNE AVE, Baltimore City, 21224",21224,Patterson Park Neighborhood,13,Southeastern,213,39.294062440496575,-76.580361205455873,"(39.294062440496575, -76.580361205455873)",1,0,System.Byte[],19134,-76.58036121,39.2940624400001
500VO00000b5wUNYAY,25-00403559,ECC-DHCD Permit Customer Support Escalation,Phone,5/14/2025 2:01:00 PM,New,5/14/2025 2:01:00 PM,5/14/2025 10:01:00 AM,,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],19135
500VO00000b5WuzYAE,25-00402947,ECC-Miscellaneous Request,API,5/14/2025 8:33:16 AM,Closed (Transferred),5/14/2025 8:33:17 AM,5/16/2025 8:33:16 AM,5/14/2025 12:45:16 PM,ECC                                               ,Service Response,,,"201 W MONUMENT ST, Baltimore City, 21201",21201,Mount Vernon,11,Central,122,39.297202681692298,-76.618949423494783,"(39.297202681692298, -76.618949423494783)",1,0,System.Byte[],19136,-76.61894942,39.2972026800001
500VO00000b5wVxYAI,25-00403364,TRS-48 Hour Parking/Abandoned Vehicle,Phone,5/14/2025 1:42:57 PM,Closed,5/29/2025 11:20:20 AM,5/21/2025 1:42:57 PM,5/29/2025 11:20:20 AM,Transportation                                    ,Service Response,5/29/2025 11:20:20 AM,Your issue has been reviewed and is considered closed,"4000 W FRANKLIN ST, Baltimore City, 21229",21229,Allendale,8,Southwestern,821,39.292605093597835,-76.682997137640939,"(39.292605093597835, -76.682997137640939)",1,0,System.Byte[],19137,-76.6829971399999,39.2926050900001
500VO00000b5WWfYAM,25-00402877,SW-Rat Rubout Proactive,System,5/14/2025 12:35:09 PM,Closed,5/14/2025 12:35:15 PM,5/21/2025 12:35:08 PM,5/14/2025 12:35:15 PM,Solid Waste                                       ,Service Response,5/14/2025 12:35:15 PM,Work completed,"3020 OVERLAND AVE, Baltimore City, 21214",21214,Beverly Hills,3,Northeastern,421,39.338718058186188,-76.572109762200554,"(39.338718058186188, -76.572109762200554)",1,0,System.Byte[],19138,-76.57210976,39.3387180600001
500VO00000b5wxSYAQ,25-00403843,SW-HGW,API,5/14/2025 2:49:53 PM,Closed,5/14/2025 2:50:18 PM,6/25/2025 2:49:53 PM,5/14/2025 2:50:18 PM,Solid Waste                                       ,Service Response,5/14/2025 2:50:18 PM,Your issue has been reviewed and is considered closed,"3005 WOODLAND AVE, Baltimore City, 21215",21215,Central Park Heights,6,Northern,534,39.346281420895700,-76.669034232713770,"(39.346281420895700, -76.669034232713770)",1,0,System.Byte[],19139,-76.66903423,39.34628142
500VO00000b5x5aYAA,25-00403820,SW-Recycling,Phone,5/14/2025 2:47:10 PM,Closed,5/16/2025 8:18:00 AM,5/15/2025 2:47:10 PM,5/16/2025 8:18:00 AM,Solid Waste                                       ,Service Response,5/16/2025 8:18:00 AM,Work completed,"2327 WINDSOR AVE, Baltimore City, 21216",21216,Mondawmin,7,Western,731,39.312146677660053,-76.655459495099024,"(39.312146677660053, -76.655459495099024)",1,0,System.Byte[],19140,-76.6554594999999,39.3121466800001
500VO00000b5x8fYAA,25-00403417,TRS-Parking Complaint,Phone,5/14/2025 1:47:38 PM,Closed,5/14/2025 10:56:43 PM,5/15/2025 1:47:38 PM,5/14/2025 10:56:43 PM,,Service Response,5/14/2025 10:56:43 PM,Your issue has been reviewed and is considered closed,"GREENMOUNT AVE & WYANOKE AVE, Baltimore City, 21218",21218,Pen Lucy,4,Northern,525,39.337292559894422,-76.609505776304403,"(39.337292559894422, -76.609505776304403)",1,0,System.Byte[],19142,-76.6095057799999,39.33729256
500VO00000b5xa7YAA,25-00403505,ECC-Information Request,Phone,5/14/2025 1:55:17 PM,Closed,5/14/2025 1:55:29 PM,5/14/2025 9:55:17 AM,5/14/2025 1:55:17 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],19144
500VO00000b5xbgYAA,25-00403450,SW-Rat Rubout Proactive,System,5/14/2025 1:49:47 PM,Closed,5/14/2025 1:49:52 PM,5/21/2025 1:49:47 PM,5/14/2025 1:49:52 PM,Solid Waste                                       ,Service Response,5/14/2025 1:49:52 PM,Work completed,"2220 N DUKELAND ST, Baltimore City, 21216",21216,Panway/Braddish Avenue,7,Western,731,39.313244053085178,-76.664482124893553,"(39.313244053085178, -76.664482124893553)",1,0,System.Byte[],19145,-76.6644821199999,39.31324405
500VO00000b5xF8YAI,25-00403219,SW-Rat Rubout Proactive,System,5/14/2025 1:21:31 PM,Closed,5/14/2025 1:21:36 PM,5/21/2025 1:21:30 PM,5/14/2025 1:21:36 PM,Solid Waste                                       ,Service Response,5/14/2025 1:21:36 PM,Work completed,"3020 REISTERSTOWN RD, Baltimore City, 21215",21215,Liberty Square,7,Northern,531,39.322372008959761,-76.655750877849684,"(39.322372008959761, -76.655750877849684)",1,0,System.Byte[],19147,-76.65575088,39.32237201
500VO00000b5xFAYAY,25-00403448,TRT-New Stop Sign,Phone,5/14/2025 1:49:41 PM,Open,5/14/2025 2:02:33 PM,8/6/2025 1:49:41 PM,,Transportation                                    ,Service Response,,,"FRANKFORD AVE & HAMILTON AVE, Baltimore City, 21214",21214,Waltherson,3,Northeastern,425,39.347804994908977,-76.557473222266907,"(39.347804994908977, -76.557473222266907)",1,0,System.Byte[],19148,-76.55747322,39.34780499
500VO00000b5xGiYAI,25-00403234,SW-Rat Rubout Proactive,System,5/14/2025 1:23:00 PM,Closed,5/14/2025 1:23:04 PM,5/21/2025 1:22:59 PM,5/14/2025 1:23:04 PM,Solid Waste                                       ,Service Response,5/14/2025 1:23:04 PM,Work completed,"133 N LUZERNE AVE, Baltimore City, 21224",21224,Patterson Park Neighborhood,13,Southeastern,213,39.293875489946160,-76.580344845248021,"(39.293875489946160, -76.580344845248021)",1,0,System.Byte[],19149,-76.58034485,39.2938754900001
500VO00000b5xgZYAQ,25-00403698,ECC-Information Request,Phone,5/14/2025 2:28:40 PM,Closed,5/14/2025 2:28:52 PM,5/14/2025 10:28:40 AM,5/14/2025 2:28:41 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],19150
500VO00000b5XHSYA2,25-00402923,ECC-DHCD Permit Customer Support Information,Phone,5/14/2025 12:42:04 PM,New,5/14/2025 12:42:04 PM,5/14/2025 8:42:04 AM,,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],19151
500VO00000b5xiEYAQ,25-00403394,SW-Rat Rubout Proactive,System,5/14/2025 1:45:35 PM,Closed,5/14/2025 1:45:46 PM,5/21/2025 1:45:35 PM,5/14/2025 1:45:46 PM,Solid Waste                                       ,Service Response,5/14/2025 1:45:46 PM,Work completed,"2325 N DUKELAND ST, Baltimore City, 21216",21216,Panway/Braddish Avenue,7,Western,731,39.314063448439192,-76.664015147176883,"(39.314063448439192, -76.664015147176883)",1,0,System.Byte[],19152,-76.66401515,39.31406345
500VO00000b5xINYAY,25-00403561,TRM-Pickup Pothole,Internal,5/14/2025 2:01:02 PM,Closed,5/14/2025 2:01:11 PM,5/15/2025 2:01:02 PM,5/14/2025 2:01:03 PM,Transportation                                    ,Service Response,,,"3838 LOCH RAVEN BLVD, BC, 21218",21218,Original Northwood,14,Northeastern,411,39.335563320840478,-76.594677707696206,"(39.335563320840478, -76.594677707696206)",1,0,System.Byte[],19154,-76.59467771,39.3355633200001
500VO00000b5xjrYAA,25-00403566,ECC-Miscellaneous Request,API,5/14/2025 11:34:34 AM,Closed (Transferred),5/14/2025 11:34:45 AM,5/16/2025 11:34:34 AM,5/14/2025 2:02:45 PM,ECC                                               ,Service Response,,,"1030 E 36TH ST, Baltimore City, 21218",21218,Ednor Gardens-Lakeside,14,Northeastern,411,39.331914333309307,-76.601376805620163,"(39.331914333309307, -76.601376805620163)",1,0,System.Byte[],19155,-76.60137681,39.3319143300001
500VO00000b5xlKYAQ,25-00403006,RP-Grass Cutting,Phone,5/14/2025 12:57:02 PM,Closed,5/14/2025 5:33:00 PM,5/21/2025 12:57:02 PM,5/14/2025 5:33:00 PM,Recreation & Parks                                ,Service Response,5/14/2025 5:33:00 PM,SR assessed and no cause for action determined,"E MADISON ST & N CENTRAL AVE, Baltimore City, 21202",21202,Oldtown,12,Central,125,39.299211687626340,-76.600141328521516,"(39.299211687626340, -76.600141328521516)",1,0,System.Byte[],19156,-76.60014133,39.29921169
500VO00000b5xlMYAQ,25-00403068,SW-Rat Rubout Proactive,System,5/14/2025 1:06:42 PM,Closed,5/14/2025 1:06:48 PM,5/21/2025 1:06:42 PM,5/14/2025 1:06:48 PM,Solid Waste                                       ,Service Response,5/14/2025 1:06:48 PM,Work completed,"3312 E BALTIMORE ST, BC, 21224",21224,Patterson Park Neighborhood,1,Southeastern,213,39.292527864166196,-76.570664603795677,"(39.292527864166196, -76.570664603795677)",1,0,System.Byte[],19157,-76.5706646,39.2925278600001
500VO00000b5xlQYAQ,25-00403341,SW-Rat Rubout Proactive,System,5/14/2025 1:40:34 PM,Closed,5/14/2025 1:40:44 PM,5/21/2025 1:40:34 PM,5/14/2025 1:40:44 PM,Solid Waste                                       ,Service Response,5/14/2025 1:40:44 PM,Work completed,"2318 N DUKELAND ST, Baltimore City, 21216",21216,Panway/Braddish Avenue,7,Western,731,39.314033671757365,-76.664539109732161,"(39.314033671757365, -76.664539109732161)",1,0,System.Byte[],19158,-76.66453911,39.3140336700001
500VO00000b5XmAYAU,25-00403167,SW-Rat Rubout Proactive,System,5/14/2025 1:18:00 PM,Closed,5/14/2025 1:18:05 PM,5/21/2025 1:18:00 PM,5/14/2025 1:18:05 PM,Solid Waste                                       ,Service Response,5/14/2025 1:18:05 PM,Work completed,"3545 CLIFTMONT AVE, Baltimore City, 21213",21213,Belair-Edison,13,Eastern,332,39.319320504648523,-76.564280740615246,"(39.319320504648523, -76.564280740615246)",1,0,System.Byte[],19159,-76.56428074,39.3193205000001
500VO00000b5xmyYAA,25-00403174,HCD-Sanitation Property,Phone,5/14/2025 1:18:37 PM,Closed,5/19/2025 10:47:00 PM,5/24/2025 1:18:36 PM,5/19/2025 10:47:00 PM,Housing                                           ,Service Response,5/19/2025 10:47:00 PM,Work completed,"3811 BARRINGTON RD, Baltimore City, 21215",21215,Callaway-Garrison,6,Northwestern,623,39.330884145091872,-76.680460847450064,"(39.330884145091872, -76.680460847450064)",1,0,System.Byte[],19160,-76.68046085,39.33088415
500VO00000b5xn1YAA,25-00403414,SW-Rat Rubout Proactive,System,5/14/2025 1:47:10 PM,Closed,5/14/2025 1:47:18 PM,5/21/2025 1:47:10 PM,5/14/2025 1:47:18 PM,Solid Waste                                       ,Service Response,5/14/2025 1:47:18 PM,Work completed,"3646 KEYSTONE AVE, Baltimore City, 21211",21211,Woodberry,7,Northern,535,39.333111757061104,-76.650379369157662,"(39.333111757061104, -76.650379369157662)",1,0,System.Byte[],19161,-76.6503793699999,39.3331117600001
500VO00000b5xN9YAI,25-00403125,TRS-Parking Complaint,Phone,5/14/2025 1:13:34 PM,Closed,5/14/2025 4:55:35 PM,5/15/2025 1:13:34 PM,5/14/2025 4:55:35 PM,,Service Response,5/14/2025 4:55:35 PM,Your issue has been reviewed and is considered closed,"1900 W LEXINGTON ST, Baltimore City, 21223",21223,Penrose/Fayette Street Outreach,9,Southwestern,824,39.290662452722756,-76.647537496217865,"(39.290662452722756, -76.647537496217865)",1,0,System.Byte[],19162,-76.6475374999999,39.2906624500001
500VO00000b5xoeYAA,25-00403401,SW-Rat Rubout Proactive,System,5/14/2025 1:46:09 PM,Closed,5/14/2025 1:46:19 PM,5/21/2025 1:46:08 PM,5/14/2025 1:46:19 PM,Solid Waste                                       ,Service Response,5/14/2025 1:46:19 PM,Work completed,"933 N LINWOOD AVE, Baltimore City, 21205",21205,Madison-Eastend,13,Southeastern,226,39.301956260092254,-76.576647308608131,"(39.301956260092254, -76.576647308608131)",1,0,System.Byte[],19163,-76.5766473099999,39.3019562600001
500VO00000b5xqCYAQ,25-00403392,SW-Rat Rubout Proactive,System,5/14/2025 1:45:26 PM,Closed,5/14/2025 1:45:31 PM,5/21/2025 1:45:26 PM,5/14/2025 1:45:31 PM,Solid Waste                                       ,Service Response,5/14/2025 1:45:31 PM,Work completed,"3629 MALDEN AVE, Baltimore City, 21211",21211,Woodberry,7,Northern,535,39.332460165572442,-76.650784569846678,"(39.332460165572442, -76.650784569846678)",1,0,System.Byte[],19165,-76.65078457,39.33246017
500VO00000b5xtQYAQ,25-00403354,SW-Rat Rubout Proactive,System,5/14/2025 1:41:52 PM,Closed,5/14/2025 1:41:57 PM,5/21/2025 1:41:52 PM,5/14/2025 1:41:57 PM,Solid Waste                                       ,Service Response,5/14/2025 1:41:57 PM,Work completed,"2305 N DUKELAND ST, Baltimore City, 21216",21216,Panway/Braddish Avenue,7,Western,731,39.313458126266838,-76.663978773993037,"(39.313458126266838, -76.663978773993037)",1,0,System.Byte[],19166,-76.66397877,39.3134581300001
500VO00000b5xVFYAY,25-00403099,SW-Rat Rubout Proactive,System,5/14/2025 1:10:39 PM,Closed,5/14/2025 1:10:45 PM,5/21/2025 1:10:39 PM,5/14/2025 1:10:45 PM,Solid Waste                                       ,Service Response,5/14/2025 1:10:45 PM,Work completed,"2322 ANOKA AVE, Baltimore City, 21215",21215,Liberty Square,7,Northern,531,39.321325027389008,-76.656512606919662,"(39.321325027389008, -76.656512606919662)",1,0,System.Byte[],19168,-76.6565126099999,39.32132503
500VO00000b5xWxYAI,25-00403683,ECC-DHCD Permit Customer Support Escalation,Phone,5/14/2025 2:25:38 PM,New,5/14/2025 2:25:38 PM,5/14/2025 10:25:38 AM,,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],19169
500VO00000b5xyFYAQ,25-00403052,PABC-Pay by License Plate Meter Complaints,Phone,5/14/2025 1:05:18 PM,Closed,5/14/2025 4:32:30 PM,5/21/2025 1:05:18 PM,5/14/2025 4:32:30 PM,Parking Authority                                 ,Service Response,5/14/2025 4:32:30 PM,Your issue has been reviewed and is considered closed,"222 E REDWOOD ST, Baltimore City, 21202",21202,Downtown,11,Central,115,39.289085938401172,-76.611193501414874,"(39.289085938401172, -76.611193501414874)",1,0,System.Byte[],19170,-76.6111935,39.2890859400001
500VO00000b5xYSYAY,25-00403203,SW-Rat Rubout Proactive,System,5/14/2025 1:20:29 PM,Closed,5/14/2025 1:20:39 PM,5/21/2025 1:20:28 PM,5/14/2025 1:20:39 PM,Solid Waste                                       ,Service Response,5/14/2025 1:20:39 PM,Work completed,"2314 WICHITA AVE, Baltimore City, 21215",21215,Liberty Square,7,Northern,531,39.322324862316961,-76.656869841576039,"(39.322324862316961, -76.656869841576039)",1,0,System.Byte[],19171,-76.65686984,39.32232486
500VO00000b5Xz1YAE,25-00402930,ECC-DHCD Permit Customer Support Information,Phone,5/14/2025 12:42:44 PM,New,5/14/2025 12:42:45 PM,5/14/2025 8:42:44 AM,,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],19172
500VO00000b5y6LYAQ,25-00403033,SW-Rat Rubout Proactive,System,5/14/2025 1:03:24 PM,Closed,5/14/2025 1:03:29 PM,5/21/2025 1:03:24 PM,5/14/2025 1:03:29 PM,Solid Waste                                       ,Service Response,5/14/2025 1:03:29 PM,Work completed,"2309 ANOKA AVE, Baltimore City, 21215",21215,Liberty Square,7,Northern,531,39.321198016446615,-76.655768650608351,"(39.321198016446615, -76.655768650608351)",1,0,System.Byte[],19173,-76.65576865,39.3211980200001
500VO00000b5y6QYAQ,25-00403204,SW-Rat Rubout Proactive,System,5/14/2025 1:20:29 PM,Closed,5/14/2025 1:20:36 PM,5/21/2025 1:20:29 PM,5/14/2025 1:20:36 PM,Solid Waste                                       ,Service Response,5/14/2025 1:20:36 PM,Work completed,"147 N LUZERNE AVE, Baltimore City, 21224",21224,Patterson Park Neighborhood,13,Southeastern,213,39.294141421951899,-76.580365128595091,"(39.294141421951899, -76.580365128595091)",1,0,System.Byte[],19174,-76.58036513,39.2941414200001
500VO00000b5y6RYAQ,25-00403238,SW-Rat Rubout Proactive,System,5/14/2025 1:23:18 PM,Closed,5/14/2025 1:23:23 PM,5/21/2025 1:23:17 PM,5/14/2025 1:23:23 PM,Solid Waste                                       ,Service Response,5/14/2025 1:23:23 PM,Work completed,"3658 MALDEN AVE, Baltimore City, 21211",21211,Woodberry,7,Northern,535,39.332919785333914,-76.651415615893896,"(39.332919785333914, -76.651415615893896)",1,0,System.Byte[],19175,-76.65141562,39.3329197900001
500VO00000b5Y70YAE,25-00403141,SW-Rat Rubout Proactive,System,5/14/2025 1:14:58 PM,Closed,5/14/2025 1:15:04 PM,5/21/2025 1:14:58 PM,5/14/2025 1:15:04 PM,Solid Waste                                       ,Service Response,5/14/2025 1:15:04 PM,Work completed,"2810 ULMAN AVE, Baltimore City, 21215",21215,Park Circle,6,Northern,531,39.328669841999975,-76.661199522300720,"(39.328669841999975, -76.661199522300720)",1,0,System.Byte[],19176,-76.66119952,39.32866984
500VO00000b5yBDYAY,25-00403731,ECC-DHCD Permit Customer Support Information,Phone,5/14/2025 2:32:14 PM,New,5/14/2025 2:32:14 PM,5/14/2025 10:32:14 AM,,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],19179
500VO00000b5yBHYAY,25-00403905,SW-HGW,API,5/14/2025 2:58:44 PM,Closed,5/14/2025 3:00:13 PM,6/25/2025 2:58:44 PM,5/14/2025 3:00:13 PM,Solid Waste                                       ,Service Response,5/14/2025 3:00:13 PM,Your issue has been reviewed and is considered closed,"3031 WOODLAND AVE, Baltimore City, 21215",21215,Central Park Heights,6,Northern,534,39.345965406789965,-76.669583085959630,"(39.345965406789965, -76.669583085959630)",1,0,System.Byte[],19180,-76.6695830899999,39.3459654100001
500VO00000b5YbiYAE,25-00403101,SW-Rat Rubout Proactive,System,5/14/2025 1:10:53 PM,Closed,5/14/2025 1:10:58 PM,5/21/2025 1:10:52 PM,5/14/2025 1:10:58 PM,Solid Waste                                       ,Service Response,5/14/2025 1:10:58 PM,Work completed,"2324 ANOKA AVE, Baltimore City, 21215",21215,Liberty Square,7,Northern,531,39.321297281249002,-76.656582122629104,"(39.321297281249002, -76.656582122629104)",1,0,System.Byte[],19181,-76.6565821199999,39.3212972800001
500VO00000b5yflYAA,25-00402991,ECC-Information Request,Phone,5/14/2025 12:54:31 PM,Closed,5/14/2025 12:54:41 PM,5/14/2025 8:54:31 AM,5/14/2025 12:54:32 PM,ECC                                               ,,,,,,,,,,,,,1,0,System.Byte[],19182
500VO00000b5yHbYAI,25-00403284,HLTH-Animal Attack Against Animal,Phone,5/14/2025 1:30:34 PM,Closed,5/15/2025 11:56:00 AM,5/17/2025 1:30:34 PM,5/15/2025 11:56:00 AM,Health                                            ,Service Response,5/15/2025 11:56:00 AM,Work completed,"4705 IVANHOE AVE, Baltimore City, 21212",21212,Wilson Park,4,Northern,525,39.344212858839114,-76.605026340361874,"(39.344212858839114, -76.605026340361874)",1,0,System.Byte[],19183,-76.6050263399999,39.34421286
500VO00000b5yHcYAI,25-00403402,SW-Rat Rubout Proactive,System,5/14/2025 1:46:10 PM,Closed,5/14/2025 1:46:14 PM,5/21/2025 1:46:10 PM,5/14/2025 1:46:14 PM,Solid Waste                                       ,Service Response,5/14/2025 1:46:14 PM,Work completed,"3625 MALDEN AVE, Baltimore City, 21211",21211,Woodberry,7,Northern,535,39.332390100844222,-76.650755264934759,"(39.332390100844222, -76.650755264934759)",1,0,System.Byte[],19184,-76.65075526,39.3323901000001
500VO00000b5yHZYAY,25-00402984,SW-Rat Rubout Proactive,System,5/14/2025 12:53:33 PM,Closed,5/14/2025 12:53:37 PM,5/21/2025 12:53:33 PM,5/14/2025 12:53:37 PM,Solid Waste                                       ,Service Response,5/14/2025 12:53:37 PM,Work completed,"3612 MALDEN AVE, Baltimore City, 21211",21211,Woodberry,7,Northern,535,39.332004590341271,-76.650967704854523,"(39.332004590341271, -76.650967704854523)",1,0,System.Byte[],19185,-76.6509677,39.3320045900001
500VO00000b5YiAYAU,25-00403044,HCD-Sanitation Property,Phone,5/14/2025 1:04:47 PM,Closed,5/23/2025 1:41:00 PM,5/24/2025 1:04:46 PM,5/23/2025 1:41:00 PM,Housing                                           ,Service Response,5/23/2025 1:41:00 PM,Work completed,"3700 MANCHESTER AVE, Baltimore City, 21215",21215,Central Park Heights,6,Northern,534,39.343190676915633,-76.676345617874745,"(39.343190676915633, -76.676345617874745)",1,0,System.Byte[],19186,-76.6763456199999,39.3431906800001
500VO00000b5yKpYAI,25-00403081,SW-Rat Rubout Proactive,System,5/14/2025 1:09:07 PM,Closed,5/14/2025 1:09:12 PM,5/21/2025 1:09:07 PM,5/14/2025 1:09:12 PM,Solid Waste                                       ,Service Response,5/14/2025 1:09:12 PM,Work completed,"2308 ANOKA AVE, Baltimore City, 21215",21215,Liberty Square,7,Northern,531,39.321551303133788,-76.656027701946570,"(39.321551303133788, -76.656027701946570)",1,0,System.Byte[],19188,-76.6560277,39.3215513000001
500VO00000b5YLaYAM,25-00402880,SW-Rat Rubout Proactive,System,5/14/2025 12:35:32 PM,Closed,5/14/2025 12:35:36 PM,5/21/2025 12:35:32 PM,5/14/2025 12:35:36 PM,Solid Waste                                       ,Service Response,5/14/2025 12:35:36 PM,Work completed,"3503 CLIFTMONT AVE, Baltimore City, 21213",21213,Belair-Edison,13,Eastern,332,39.319149550132686,-76.565766230933917,"(39.319149550132686, -76.565766230933917)",1,0,System.Byte[],19189,-76.56576623,39.3191495500001
500VO00000b5ymIYAQ,25-00403907,TRS-Parking Complaint,API,5/14/2025 2:58:53 PM,Closed,5/15/2025 6:39:50 AM,5/15/2025 2:58:53 PM,5/15/2025 6:39:50 AM,,Service Response,5/15/2025 6:39:50 AM,Your issue has been reviewed and is considered closed,"621 GLENWOOD AVE, Baltimore City, 21212",21212,Woodbourne-McCabe,4,Northern,524,39.353374671791379,-76.606901885072588,"(39.353374671791379, -76.606901885072588)",1,0,System.Byte[],19190,-76.60690189,39.3533746700001
500VO00000b5YobYAE,25-00403073,WW-Sewer Water In Basement,Phone,5/14/2025 1:07:57 PM,Closed,1/20/2026 10:16:50 AM,5/18/2025 1:07:57 PM,1/20/2026 10:16:50 AM,Water Wastewater                                  ,Service Response,1/20/2026 10:16:50 AM,Your issue has been reviewed and is considered closed,"1702 WOODBOURNE AVE, Baltimore City, 21239",21239,Loch Raven,3,Northeastern,413,39.355802970816065,-76.581891916713275,"(39.355802970816065, -76.581891916713275)",1,0,System.Byte[],19191,-76.58189192,39.3558029700001
