RowID,CCNumber,CrimeDateTime,CrimeCode,Description,Inside_Outside,Weapon,Post,Gender,Age,Race,Ethnicity,Location,Old_District,New_District,Neighborhood,Latitude,Longitude,GeoLocation,PremiseType,Total_Incidents,x,y
7004,15D00108,3/31/2015 6:15:00 PM,5A,BURGLARY,,NA,233,U,,UNKNOWN,,800 MACON STREET,SOUTHEAST,N/A,GREEKTOWN,39.283491189343508,-76.556844105118913,"(39.283491189343508,-76.556844105118913)",ROW/TOWNHOUSE-VAC,1,-76.556844105,39.2834911890001
7005,15C10667,3/4/2015 5:51:00 PM,3K,ROBBERY,,NA,614,F,35,BLACK_OR_AFRICAN_AMERICAN,,5100 WOOLVERTON AVE,NORTHWEST,N/A,CENTRAL PARK HEIGHTS,39.351193908534022,-76.670081758871319,"(39.351193908534022,-76.670081758871319)",OTHER/RESIDENTIAL,1,-76.670081759,39.3511939090001
7006,15C10831,3/4/2015 10:45:00 AM,5D,BURGLARY,,NA,511,,,UNKNOWN,,2100 N HOWARD ST,NORTHERN,N/A,CHARLES NORTH,39.313258926373514,-76.619236666575006,"(39.313258926373514,-76.619236666575006)",OTHER - INSIDE      ,1,-76.6192366669999,39.3132589260001
7007,15C12639,3/4/2015 4:00:00 PM,6G,LARCENY,,NA,611,M,35,BLACK_OR_AFRICAN_AMERICAN,,2800 N DUKELAND ST,NORTHWEST,N/A,HANLON-LONGWOOD,39.317902886643004,-76.66431494603826,"(39.317902886643004,-76.66431494603826)",SCHOOL              ,1,-76.6643149459999,39.3179028870001
7008,15C10750,3/4/2015 7:30:00 PM,6D,LARCENY FROM AUTO,,NA,125,F,49,BLACK_OR_AFRICAN_AMERICAN,,600 JASPER ST,CENTRAL,N/A,SETON HILL,39.295917342537003,-76.622108836564891,"(39.295917342537003,-76.622108836564891)",STREET              ,1,-76.622108837,39.295917343
7009,15C10669,3/4/2015 1:30:00 PM,6G,LARCENY,,NA,532,F,25,WHITE,,2400 W BELVEDERE AVE,NORTHERN,N/A,LEVINDALE,39.353870862699083,-76.662049574316654,"(39.353870862699083,-76.662049574316654)",HOSP/NURS. HOME,1,-76.662049574,39.3538708630001
7010,15C12766,3/10/2015 1:40:00 PM,4E,COMMON ASSAULT,,NA,321,F,29,BLACK_OR_AFRICAN_AMERICAN,,600 N PATTERSON PARK AVE,EASTERN,N/A,CARE,39.297782976641798,-76.585243070793098,"(39.297782976641798,-76.585243070793098)",SCHOOL              ,1,-76.585243071,39.2977829770001
7011,15C12752,3/10/2015 1:00:00 PM,6J,LARCENY,,NA,332,M,25,BLACK_OR_AFRICAN_AMERICAN,,1200 N ELLWOOD AVE,EASTERN,N/A,BEREA,39.305186610036216,-76.574368443790917,"(39.305186610036216,-76.574368443790917)",STREET              ,1,-76.574368444,39.3051866100001
7012,15C13564,3/10/2015 5:00:00 PM,5D,BURGLARY,,NA,114,,,UNKNOWN,,20 PARK AVE,CENTRAL,N/A,DOWNTOWN,39.290240881200475,-76.618144283300126,"(39.290240881200475,-76.618144283300126)",STREET              ,1,-76.6181442829999,39.290240881
7013,15C35027,3/10/2015 3:15:00 PM,6J,LARCENY,,NA,943,M,31,WHITE,,1400 RIVERSIDE AVE,SOUTHERN,N/A,RIVERSIDE,39.273617855233681,-76.608327469411549,"(39.273617855233681,-76.608327469411549)",,1,-76.608327469,39.2736178550001
7014,15C19041,3/10/2015 1:01:00 AM,5A,BURGLARY,,NA,911,F,34,WHITE,,4000 PASCAL AVE,SOUTHERN,N/A,CURTIS BAY,39.228306153440215,-76.591113484313851,"(39.228306153440215,-76.591113484313851)",ROW/TOWNHOUSE-OCC,1,-76.5911134839999,39.2283061530001
7015,15C12939,3/10/2015 8:30:00 PM,7A,AUTO THEFT,,NA,713,F,28,BLACK_OR_AFRICAN_AMERICAN,,800 N STRICKER ST,WESTERN,N/A,HARLEM PARK,39.298759027857592,-76.641680770776446,"(39.298759027857592,-76.641680770776446)",STREET              ,1,-76.641680771,39.2987590280001
7016,15C12723,3/10/2015 12:30:00 PM,4E,COMMON ASSAULT,,NA,234,F,28,WHITE,,6800 FAIT AVE,SOUTHEAST,N/A,GRACELAND PARK,39.284900872835919,-76.531167176056869,"(39.284900872835919,-76.531167176056869)",SCHOOL              ,1,-76.5311671759999,39.284900873
7017,15C12803,3/10/2015 3:05:00 PM,6C,LARCENY,,NA,515,,,UNKNOWN,,600 E 33RD ST,NORTHERN,N/A,BETTER WAVERLY,39.328159193669045,-76.607980099448014,"(39.328159193669045,-76.607980099448014)",CONVENIENCE STORE,1,-76.607980099,39.3281591940001
7018,15C12751,3/10/2015 1:10:00 PM,4E,COMMON ASSAULT,,NA,423,F,34,BLACK_OR_AFRICAN_AMERICAN,,5500 HAMLET AVE,NORTHEAST,N/A,HAMILTON HILLS,39.356385998983846,-76.565013610883611,"(39.356385998983846,-76.565013610883611)",STREET              ,1,-76.565013611,39.3563859990001
7019,15C12807,3/10/2015 8:00:00 AM,7A,AUTO THEFT,,NA,831,U,,UNKNOWN,,1600 PARKMAN AVE,SOUTHWEST,N/A,MORRELL PARK,39.262125649534333,-76.661961858539073,"(39.262125649534333,-76.661961858539073)",STREET              ,1,-76.661961859,39.26212565
7020,15C12806,3/10/2015 3:10:00 PM,6E,LARCENY,,NA,732,F,45,BLACK_OR_AFRICAN_AMERICAN,,3400 WOODBROOK AVE,WESTERN,N/A,PARKVIEW/WOODBROOK,39.317599428221683,-76.650393131089672,"(39.317599428221683,-76.650393131089672)",STREET              ,1,-76.650393131,39.3175994280001
7021,14A00585,1/2/2014 2:00:00 AM,5B,BURGLARY,,NA,634,F,44,BLACK_OR_AFRICAN_AMERICAN,,3800 N ROGERS AVE,NORTHWEST,N/A,GROVE PARK,39.337207731910638,-76.701247422861059,"(39.337207731910638,-76.701247422861059)",OTHER - INSIDE      ,1,-76.701247423,39.337207732
7022,14A00864,1/2/2014 6:55:00 PM,6D,LARCENY FROM AUTO,,NA,324,M,32,BLACK_OR_AFRICAN_AMERICAN,,900 GREENMOUNT AVE,EASTERN,N/A,PENN-FALLSWAY,39.300829216021775,-76.606684072857348,"(39.300829216021775,-76.606684072857348)",OTHER - OUTSIDE     ,1,-76.6066840729999,39.3008292160001
7023,14A00542,1/2/2014 7:15:00 AM,7A,AUTO THEFT,,NA,824,F,35,BLACK_OR_AFRICAN_AMERICAN,,400 LYNDHURST ST,SOUTHWEST,N/A,ALLENDALE,39.291858232866133,-76.680247444290643,"(39.291858232866133,-76.680247444290643)",STREET              ,1,-76.680247444,39.291858233
7024,14A00872,1/2/2014 8:40:00 AM,5A,BURGLARY,,NA,221,M,25,WHITE,,100 N BRADFORD ST,SOUTHEAST,N/A,PATTERSON PLACE,39.293754544523054,-76.584199187407791,"(39.293754544523054,-76.584199187407791)",ROW/TOWNHOUSE-OCC,1,-76.584199187,39.2937545450001
7025,14A00561,1/2/2014 6:00:00 AM,6G,LARCENY,,NA,111,,,UNKNOWN,,600 WATER ST,CENTRAL,N/A,DOWNTOWN,39.288726887929663,-76.607786706180065,"(39.288726887929663,-76.607786706180065)",OTHER - INSIDE      ,1,-76.607786706,39.288726888
7026,15A05479,1/2/2014 1:00:00 PM,6E,LARCENY,,NA,132,M,45,BLACK_OR_AFRICAN_AMERICAN,,400 ROBERT ST,CENTRAL,N/A,MADISON PARK,39.307887682856474,-76.633005126701434,"(39.307887682856474,-76.633005126701434)",STREET              ,1,-76.6330051269999,39.307887683
7027,14A02329,1/2/2014 5:00:00 PM,6J,LARCENY,,NA,515,M,34,BLACK_OR_AFRICAN_AMERICAN,,600 E 33RD ST,NORTHERN,N/A,BETTER WAVERLY,39.328159193669045,-76.607980099448014,"(39.328159193669045,-76.607980099448014)",OTHER - INSIDE      ,1,-76.607980099,39.3281591940001
7028,14A00971,1/2/2014 11:30:00 PM,5D,BURGLARY,,NA,943,,,UNKNOWN,,1900 S CHARLES ST,SOUTHERN,N/A,SOUTH BALTIMORE,39.267978658042473,-76.61356158390744,"(39.267978658042473,-76.61356158390744)",APT/CONDO - OCCUPIED,1,-76.613561584,39.2679786580001
7029,14A01301,1/2/2014 5:00:00 PM,7A,AUTO THEFT,,NA,534,F,43,WHITE,,4200 FALLS RD,NORTHERN,N/A,HOES HEIGHTS,39.340788193934998,-76.63905653486546,"(39.340788193934998,-76.63905653486546)",ALLEY,1,-76.639056535,39.340788194
7030,14A00735,1/2/2014 4:20:00 PM,4E,COMMON ASSAULT,,NA,533,F,29,BLACK_OR_AFRICAN_AMERICAN,,2600 SPRINGHILL AVE,NORTHERN,N/A,PARK CIRCLE,39.332413182987317,-76.659450196278442,"(39.332413182987317,-76.659450196278442)",ROW/TOWNHOUSE-OCC,1,-76.659450196,39.332413183
7031,14A01047,1/2/2014 2:00:00 AM,6E,LARCENY,,NA,412,M,31,BLACK_OR_AFRICAN_AMERICAN,,3900 EDNOR RD,NORTHEAST,N/A,EDNOR GARDENS-LAKESIDE,39.336164925114652,-76.599528584408986,"(39.336164925114652,-76.599528584408986)",ALLEY,1,-76.599528584,39.336164925
7032,14A00724,1/2/2014 3:40:00 PM,5D,BURGLARY,,NA,831,M,57,WHITE,,2500 WASHINGTON BLVD,SOUTHWEST,N/A,MORRELL PARK,39.266188663587073,-76.653280238399972,"(39.266188663587073,-76.653280238399972)",OTHER - INSIDE      ,1,-76.653280238,39.266188664
7033,14A00523,1/2/2014 5:00:00 AM,5C,BURGLARY,,NA,632,M,40,WHITE,,3900 PINKNEY RD,NORTHWEST,N/A,GLEN,39.354345042470975,-76.695686695193004,"(39.354345042470975,-76.695686695193004)",ROW/TOWNHOUSE-OCC,1,-76.6956866949999,39.354345042
7034,14A00823,1/2/2014 7:24:00 PM,4E,COMMON ASSAULT,,NA,724,F,39,BLACK_OR_AFRICAN_AMERICAN,,1100 N FULTON AVE,WESTERN,N/A,SANDTOWN-WINCHESTER,39.301097133167126,-76.646142317728305,"(39.301097133167126,-76.646142317728305)",ROW/TOWNHOUSE-OCC,1,-76.646142318,39.301097133
7035,14A35010,1/2/2014 7:00:00 AM,6D,LARCENY FROM AUTO,,NA,941,,,UNKNOWN,,400 LIGHT ST,SOUTHERN,N/A,OTTERBEIN,39.283739053372031,-76.613544875719782,"(39.283739053372031,-76.613544875719782)",,1,-76.6135448759999,39.283739053
7036,14A00681,1/2/2014 1:50:00 PM,4E,COMMON ASSAULT,,NA,324,F,50,BLACK_OR_AFRICAN_AMERICAN,,1200 ORLEANS ST,EASTERN,N/A,PLEASANT VIEW GARDENS,39.294631724438126,-76.600221489288188,"(39.294631724438126,-76.600221489288188)",PARKING LOT-OUTSIDE ,1,-76.600221489,39.2946317240001
7037,15C00505,3/2/2015 4:20:00 PM,4E,COMMON ASSAULT,,NA,211,F,37,BLACK_OR_AFRICAN_AMERICAN,,1100 COMET ST,SOUTHEAST,N/A,PLEASANT VIEW GARDENS,39.292721774469094,-76.60220094774678,"(39.292721774469094,-76.60220094774678)",ROW/TOWNHOUSE-OCC,1,-76.602200948,39.292721774
7038,15C00296,3/2/2015 2:02:00 AM,4C,AGG. ASSAULT,,OTHER,621,M,29,BLACK_OR_AFRICAN_AMERICAN,,4700 GARRISON BLVD,NORTHWEST,N/A,WEST ARLINGTON,39.339586309645085,-76.684836981629303,"(39.339586309645085,-76.684836981629303)",STREET              ,1,-76.684836982,39.3395863100001
7039,15C00428,3/2/2015 12:30:00 PM,6C,LARCENY,,NA,214,,,UNKNOWN,,3500 BOSTON ST,SOUTHEAST,N/A,CANTON INDUSTRIAL AREA,39.274838349292082,-76.566550080515896,"(39.274838349292082,-76.566550080515896)",OTHER - INSIDE      ,1,-76.5665500809999,39.274838349
7040,15C00574,3/2/2015 6:55:00 PM,4C,AGG. ASSAULT,,OTHER,224,M,21,UNKNOWN,,3200 PULASKI HWY,SOUTHEAST,N/A,ELLWOOD PARK/MONUMENT,39.295841748103705,-76.57223917927557,"(39.295841748103705,-76.57223917927557)",LIQUOR STORE        ,1,-76.572239179,39.295841748
7041,15C00291,3/2/2015 12:52:00 AM,4E,COMMON ASSAULT,,NA,424,F,,BLACK_OR_AFRICAN_AMERICAN,,3000 NORTHWAY DR,NORTHEAST,N/A,NORTH HARFORD ROAD,39.36357251660251,-76.549432476910042,"(39.36357251660251,-76.549432476910042)",ROW/TOWNHOUSE-OCC,1,-76.549432477,39.3635725170001
7042,15C00483,3/2/2015 3:45:00 PM,7A,AUTO THEFT,,NA,524,M,31,BLACK_OR_AFRICAN_AMERICAN,,500 WINSTON AVE,NORTHERN,N/A,WINSTON-GOVANS,39.349901723127594,-76.607955697817388,"(39.349901723127594,-76.607955697817388)",STREET              ,1,-76.607955698,39.3499017230001
7043,15C00414,3/2/2015 1:00:00 PM,4E,COMMON ASSAULT,,NA,432,M,24,BLACK_OR_AFRICAN_AMERICAN,,3300 PARKLAWN AVE,NORTHEAST,N/A,BELAIR-EDISON,39.323643758327577,-76.575944965510999,"(39.323643758327577,-76.575944965510999)",ROW/TOWNHOUSE-OCC,1,-76.575944966,39.3236437580001
7044,15F05827,3/2/2015 11:00:00 AM,6J,LARCENY,,NA,711,M,50,BLACK_OR_AFRICAN_AMERICAN,,1500 W BALTIMORE ST,WESTERN,N/A,FRANKLIN SQUARE,39.288224541546484,-76.642122704370578,"(39.288224541546484,-76.642122704370578)",OTHER/RESIDENTIAL,1,-76.642122704,39.2882245420001
7045,15C00410,3/2/2015 12:40:00 PM,5B,BURGLARY,,NA,522,M,35,WHITE,,6100 YORK RD,NORTHERN,N/A,LAKE WALKER,39.367304238795811,-76.609487183159587,"(39.367304238795811,-76.609487183159587)",ROW/TOWNHOUSE-OCC,1,-76.6094871829999,39.3673042390001
7046,15C00142,3/2/2015 2:20:00 PM,6C,LARCENY,,NA,323,,,UNKNOWN,,900 N CAROLINE ST,EASTERN,N/A,GAY STREET,39.301159437443779,-76.597046767024835,"(39.301159437443779,-76.597046767024835)",GROCERY/CONFECTION ,1,-76.5970467669999,39.3011594370001
7047,15C00545,3/2/2015 6:30:00 PM,6C,LARCENY,,NA,611,,,UNKNOWN,,3200 TIOGA PKWY,NORTHWEST,N/A,MONDAWMIN,39.318478779358131,-76.657370554597534,"(39.318478779358131,-76.657370554597534)",RETAIL/SMALL BUSINES,1,-76.6573705549999,39.318478779
7048,15C00416,3/2/2015 12:38:00 PM,3AO,ROBBERY,,OTHER,211,M,65,WHITE,,800 E FAYETTE ST,SOUTHEAST,N/A,JONESTOWN,39.290945330094843,-76.605686696455649,"(39.290945330094843,-76.605686696455649)",STREET              ,1,-76.605686696,39.2909453300001
7049,15C11150,3/2/2015 2:00:00 AM,6G,LARCENY,,NA,332,M,20,BLACK_OR_AFRICAN_AMERICAN,,1200 N CURLEY ST,EASTERN,N/A,BEREA,39.305706796169282,-76.576218184974266,"(39.305706796169282,-76.576218184974266)",OTHER/RESIDENTIAL,1,-76.576218185,39.305706796
7050,15C00286,3/2/2015 12:20:00 AM,7A,AUTO THEFT,,NA,834,F,27,BLACK_OR_AFRICAN_AMERICAN,,2100 W PRATT ST,SOUTHWEST,N/A,CARROLLTON RIDGE,39.285167286912149,-76.650043545603779,"(39.285167286912149,-76.650043545603779)",STREET              ,1,-76.6500435459999,39.285167287
7051,15C11759,3/2/2015 7:30:00 AM,5C,BURGLARY,,NA,611,F,28,BLACK_OR_AFRICAN_AMERICAN,,2700 REISTERSTOWN RD,NORTHWEST,N/A,LIBERTY SQUARE,39.319691805839604,-76.653790983574225,"(39.319691805839604,-76.653790983574225)",APT/CONDO - OCCUPIED,1,-76.653790984,39.319691806
7052,13L11881,12/28/2013 10:00:00 AM,6D,LARCENY FROM AUTO,,NA,823,F,33,WHITE,,100 ATHOLGATE LN,SOUTHWEST,N/A,TEN HILLS,39.284952722764189,-76.695737200316643,"(39.284952722764189,-76.695737200316643)",STREET              ,1,-76.6957371999999,39.2849527230001
7053,13L11664,12/28/2013 5:20:00 PM,3AO,ROBBERY,,OTHER,941,M,29,WHITE,,200 S GREENE ST,SOUTHERN,N/A,RIDGELY'S DELIGHT,39.286149241427395,-76.623581554616649,"(39.286149241427395,-76.623581554616649)",STREET              ,1,-76.623581555,39.286149241
7054,13L11510,12/28/2013 12:59:00 PM,4A,AGG. ASSAULT,,FIREARM,324,M,24,BLACK_OR_AFRICAN_AMERICAN,,600 AISQUITH ST,EASTERN,N/A,OLDTOWN,39.297079439212588,-76.602075027420767,"(39.297079439212588,-76.602075027420767)",STREET              ,1,-76.602075027,39.2970794390001
7055,15B05978,2/12/2015 3:30:00 PM,6J,LARCENY,,NA,121,,,UNKNOWN,,0 S PACA ST,CENTRAL,N/A,DOWNTOWN,39.288821647804546,-76.622172955494733,"(39.288821647804546,-76.622172955494733)",STREET              ,1,-76.6221729549999,39.2888216480001
7056,14A00248,12/28/2013 7:30:00 PM,5A,BURGLARY,,NA,824,F,57,BLACK_OR_AFRICAN_AMERICAN,,400 N EDGEWOOD ST,SOUTHWEST,N/A,LOWER EDMONDSON VILLAGE,39.292258866824135,-76.675228484393742,"(39.292258866824135,-76.675228484393742)",ROW/TOWNHOUSE-OCC,1,-76.6752284839999,39.292258867
7057,13L11680,12/28/2013 9:34:00 PM,5A,BURGLARY,,NA,221,F,,WHITE,,2400 E FAIRMOUNT AVE,SOUTHEAST,N/A,PATTERSON PLACE,39.292927627152977,-76.582485016553662,"(39.292927627152977,-76.582485016553662)",ROW/TOWNHOUSE-OCC,1,-76.582485017,39.292927627
7058,13L11867,12/28/2013 8:00:00 PM,6F,LARCENY,,NA,942,F,24,WHITE,,1200 RIVERSIDE AVE,SOUTHERN,N/A,RIVERSIDE,39.274596743635222,-76.608486704931479,"(39.274596743635222,-76.608486704931479)",STREET              ,1,-76.608486705,39.2745967440001
7059,13L12305,12/28/2013 10:00:00 PM,6E,LARCENY,,NA,132,M,71,BLACK_OR_AFRICAN_AMERICAN,,1200 EUTAW PL,CENTRAL,N/A,MADISON PARK,39.303108834691301,-76.625571754852487,"(39.303108834691301,-76.625571754852487)",PARKING LOT-OUTSIDE ,1,-76.625571755,39.303108835
7060,13L11549,12/28/2013 3:08:00 PM,4E,COMMON ASSAULT,,NA,332,M,34,WHITE,,2500 E HOFFMAN ST,EASTERN,N/A,BEREA,39.307049981434083,-76.58265927468095,"(39.307049981434083,-76.58265927468095)",STREET              ,1,-76.582659275,39.307049981
7061,13L11852,12/28/2013 8:00:00 AM,7A,AUTO THEFT,,NA,631,M,45,BLACK_OR_AFRICAN_AMERICAN,,4200 PRIMROSE AVE,NORTHWEST,N/A,REISTERSTOWN STATION,39.349738640008098,-76.696310944420716,"(39.349738640008098,-76.696310944420716)",PARKING LOT-OUTSIDE ,1,-76.6963109439999,39.3497386400001
7062,14A01494,12/28/2013 4:30:00 PM,6J,LARCENY,,NA,835,F,61,BLACK_OR_AFRICAN_AMERICAN,,0 S CATHERINE ST,SOUTHWEST,N/A,SHIPLEY HILL,39.287199849121556,-76.6563269570958,"(39.287199849121556,-76.6563269570958)",YARD,1,-76.656326957,39.287199849
7063,13L12204,12/28/2013 7:00:00 PM,5A,BURGLARY,,NA,331,M,41,UNKNOWN,,2000 E OLIVER ST,EASTERN,N/A,BROADWAY EAST,39.307812825388623,-76.590004576864374,"(39.307812825388623,-76.590004576864374)",ROW/TOWNHOUSE-VAC,1,-76.5900045769999,39.307812825
7064,13L11621,12/28/2013 6:30:00 PM,4A,AGG. ASSAULT,,FIREARM,426,F,25,BLACK_OR_AFRICAN_AMERICAN,,4700 BELAIR RD,NORTHEAST,N/A,FRANKFORD,39.332804151163174,-76.558921498110266,"(39.332804151163174,-76.558921498110266)",OFFICE BUILDING,1,-76.558921498,39.3328041510001
7065,13L11491,12/28/2013 12:35:00 PM,4E,COMMON ASSAULT,,NA,423,M,52,BLACK_OR_AFRICAN_AMERICAN,,6800 MCCLEAN BLVD,NORTHEAST,N/A,HAMILTON HILLS,39.369756848653651,-76.566718253979161,"(39.369756848653651,-76.566718253979161)",PARKING LOT-OUTSIDE ,1,-76.566718254,39.3697568490001
7066,13L12272,12/28/2013 12:01:00 AM,5A,BURGLARY,,NA,713,F,69,BLACK_OR_AFRICAN_AMERICAN,,1100 W FRANKLIN ST,WESTERN,N/A,HARLEM PARK,39.294428799250554,-76.63574644114658,"(39.294428799250554,-76.63574644114658)",ROW/TOWNHOUSE-OCC,1,-76.635746441,39.2944287990001
7067,13L12275,12/28/2013 7:00:00 PM,5D,BURGLARY,,NA,633,,,UNKNOWN,,3700 W BELVEDERE AVE,NORTHWEST,N/A,ARLINGTON,39.346199676318768,-76.680843824757787,"(39.346199676318768,-76.680843824757787)",OTHER - INSIDE      ,1,-76.680843825,39.346199676
7068,15D00210,3/31/2015 1:06:00 AM,5A,BURGLARY,,NA,833,M,30,BLACK_OR_AFRICAN_AMERICAN,,4100 POTTER ST,SOUTHWEST,N/A,IRVINGTON,39.278174784582532,-76.683893061062108,"(39.278174784582532,-76.683893061062108)",APT/CONDO - OCCUPIED,1,-76.6838930609999,39.278174785
7069,15C21945,3/31/2015 7:40:00 PM,4E,COMMON ASSAULT,,NA,922,F,32,BLACK_OR_AFRICAN_AMERICAN,,1400 W PATAPSCO AVE,SOUTHERN,N/A,CHERRY HILL,39.248469273295058,-76.638104162225545,"(39.248469273295058,-76.638104162225545)",STREET              ,1,-76.6381041619999,39.2484692730001
7070,15C21759,3/31/2015 1:00:00 PM,6C,LARCENY,,NA,631,,,UNKNOWN,,6700 REISTERSTOWN RD,NORTHWEST,N/A,REISTERSTOWN STATION,39.357115181653505,-76.705694856861797,"(39.357115181653505,-76.705694856861797)",RETAIL/SMALL BUSINES,1,-76.705694857,39.357115182
7071,15D00107,3/31/2015 2:00:00 PM,4E,COMMON ASSAULT,,NA,832,M,38,WHITE,,1200 PINE HEIGHTS AVE,SOUTHWEST,N/A,VIOLETVILLE,39.267786580858484,-76.674048282436971,"(39.267786580858484,-76.674048282436971)",SCHOOL              ,1,-76.6740482819999,39.2677865810001
7072,15C21894,3/31/2015 6:00:00 PM,4E,COMMON ASSAULT,,NA,121,M,24,BLACK_OR_AFRICAN_AMERICAN,,500 BALTIMORE ST,CENTRAL,N/A,UNIVERSITY OF MARYLAND,39.289476705195597,-76.622715787660468,"(39.289476705195597,-76.622715787660468)",STREET              ,1,-76.6227157879999,39.289476705
7073,15D07098,3/31/2015 1:05:00 PM,5A,BURGLARY,,NA,614,U,,UNKNOWN,,3100 OAKFORD AVE,NORTHWEST,N/A,CENTRAL PARK HEIGHTS,39.340526153417905,-76.666115049871166,"(39.340526153417905,-76.666115049871166)",ROW/TOWNHOUSE-OCC,1,-76.66611505,39.340526153
7074,15D00573,3/31/2015 3:30:00 PM,6L,LARCENY,,NA,723,M,17,BLACK_OR_AFRICAN_AMERICAN,,2200 PRESSTMAN ST,WESTERN,N/A,COPPIN HEIGHTS/ASH-CO-EAST,39.304806609143519,-76.652367375629566,"(39.304806609143519,-76.652367375629566)",SCHOOL              ,1,-76.652367376,39.304806609
7075,15D00364,3/31/2015 11:30:00 AM,6E,LARCENY,,NA,722,F,54,BLACK_OR_AFRICAN_AMERICAN,,1800 RAYNER AVE,WESTERN,N/A,HARLEM PARK,39.296878842894806,-76.64693344939883,"(39.296878842894806,-76.64693344939883)",STREET              ,1,-76.646933449,39.2968788430001
7076,15D00051,3/31/2015 9:15:00 PM,6D,LARCENY FROM AUTO,,NA,314,F,31,BLACK_OR_AFRICAN_AMERICAN,,1700 AISQUITH ST,EASTERN,N/A,OLIVER,39.309384308731723,-76.602665078519209,"(39.309384308731723,-76.602665078519209)",PARKING LOT-INSIDE  ,1,-76.602665079,39.3093843090001
7077,15D01925,3/31/2015 10:00:00 PM,6E,LARCENY,,NA,534,F,33,UNKNOWN,,100 W 39TH ST,NORTHERN,N/A,TUSCANY-CANTERBURY,39.336553827613763,-76.622801454957454,"(39.336553827613763,-76.622801454957454)",STREET              ,1,-76.6228014549999,39.336553828
7078,15D00573,3/31/2015 3:30:00 PM,6L,LARCENY,,NA,723,M,16,BLACK_OR_AFRICAN_AMERICAN,,2200 PRESSTMAN ST,WESTERN,N/A,COPPIN HEIGHTS/ASH-CO-EAST,39.304806609143519,-76.652367375629566,"(39.304806609143519,-76.652367375629566)",OTHER - INSIDE      ,1,-76.652367376,39.304806609
7079,15D01037,3/31/2015 12:00:00 AM,6J,LARCENY,,NA,443,,,UNKNOWN,,5700 BOWLEYS LN,NORTHEAST,N/A,FRANKFORD,39.317670724496487,-76.549636191556687,"(39.317670724496487,-76.549636191556687)",ROW/TOWNHOUSE-VAC,1,-76.549636192,39.317670724
7080,15C21581,3/31/2015 2:24:00 AM,8H,ARSON,,FIRE,441,U,,UNKNOWN,,6700 PULASKI HWY,NORTHEAST,N/A,PULASKI INDUSTRIAL AREA,39.306063015727645,-76.537125875184003,"(39.306063015727645,-76.537125875184003)",STREET              ,1,-76.537125875,39.3060630160001
7081,15D00136,3/31/2015 5:00:00 PM,6D,LARCENY FROM AUTO,,NA,124,M,36,WHITE,,900 N CHARLES ST,CENTRAL,N/A,MOUNT VERNON,39.299845748806121,-76.61604477673751,"(39.299845748806121,-76.61604477673751)",PARKING LOT-OUTSIDE ,1,-76.616044777,39.299845749
7082,15C21673,3/31/2015 8:30:00 AM,4E,COMMON ASSAULT,,NA,631,F,21,BLACK_OR_AFRICAN_AMERICAN,,6900 PARK HEIGHTS AVE,NORTHWEST,N/A,FALLSTAFF,39.364378958191061,-76.704244488456183,"(39.364378958191061,-76.704244488456183)",SCHOOL              ,1,-76.704244488,39.364378958
7083,15C12801,3/10/2015 8:00:00 AM,4E,COMMON ASSAULT,,NA,234,F,16,BLACK_OR_AFRICAN_AMERICAN,,6800 FAIT AVE,SOUTHEAST,N/A,GRACELAND PARK,39.284900872835919,-76.531167176056869,"(39.284900872835919,-76.531167176056869)",SCHOOL              ,1,-76.5311671759999,39.284900873
7084,15C13166,3/10/2015 5:00:00 AM,6D,LARCENY FROM AUTO,,NA,632,F,59,WHITE,,3000 TEMPLE GATE RD,NORTHWEST,N/A,CHESWOLDE,39.367827983424156,-76.691068579316791,"(39.367827983424156,-76.691068579316791)",ROW/TOWNHOUSE-OCC,1,-76.691068579,39.367827983
7085,15C12977,3/10/2015 11:30:00 PM,4E,COMMON ASSAULT,,NA,331,F,36,BLACK_OR_AFRICAN_AMERICAN,,1200 N COLLINGTON AVE,EASTERN,N/A,BROADWAY EAST,39.304980890245389,-76.58726909803795,"(39.304980890245389,-76.58726909803795)",APT. LOCKER/LAUNDRY,1,-76.587269098,39.30498089
7086,15C12972,3/10/2015 9:30:00 PM,3AK,ROBBERY,,KNIFE,124,M,33,WHITE,,900 N CHARLES ST,CENTRAL,N/A,MOUNT VERNON,39.299792059119312,-76.616101837326397,"(39.299792059119312,-76.616101837326397)",STREET              ,1,-76.616101837,39.299792059
7087,15C13229,3/10/2015 5:30:00 PM,5A,BURGLARY,,NA,624,F,29,BLACK_OR_AFRICAN_AMERICAN,,3400 PIEDMONT AVE,NORTHWEST,N/A,HANLON-LONGWOOD,39.316019777992452,-76.675935587827411,"(39.316019777992452,-76.675935587827411)",APT/CONDO - OCCUPIED,1,-76.675935588,39.3160197780001
7088,15C12940,3/10/2015 8:30:00 PM,4E,COMMON ASSAULT,,NA,222,F,40,WHITE,,0 N LAKEWOOD AVE,SOUTHEAST,N/A,PATTERSON PARK NEIGHBORHOOD,39.292175638956927,-76.57894419008116,"(39.292175638956927,-76.57894419008116)",STREET              ,1,-76.57894419,39.292175639
7089,15C13075,3/10/2015 7:00:00 PM,7A,AUTO THEFT,,NA,833,,,UNKNOWN,,300 S AUGUSTA AVE,SOUTHWEST,N/A,IRVINGTON,39.281027104858872,-76.684346245420002,"(39.281027104858872,-76.684346245420002)",STREET              ,1,-76.684346245,39.2810271050001
